epoch,steps,training step,training data,training loss,training prec1,training prec5,training acc,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation acc,validation error1,validation error5
62,48422,0.3509098216605095,0.0027675057800722793,0.18517204724185446,93.49454325384123,99.88465058818822,0.9393305297776624,6.505456746158771,0.11534941181177771,0.008063340642649656,0.0030653203368946245,0.343817053937912,90.44,99.72,0.9076987660188439,9.560000000000002,0.28000000000000114
63,49203,0.3505774545608501,0.0023864185611661357,0.18443889166115188,93.51242397567222,99.88865186859795,0.9391924531416806,6.48757602432778,0.11134813140205324,0.007791148629158166,0.002866757143834594,0.30681014704704285,91.17,99.72,0.9129380716625152,8.829999999999998,0.28000000000000114
64,49984,0.3500967199762713,0.0019647440134944747,0.1792771141551597,93.70654859555057,99.89140274887964,0.9400292363774304,6.293451404449428,0.1085972511203579,0.007897150744298462,0.002860819458202192,0.256836357152462,92.37,99.8,0.9216611817963889,7.6299999999999955,0.20000000000000284
65,50765,0.35067455350360555,0.0025982377471142327,0.182462232156386,93.5943251840589,99.89209046895006,0.9406796722775953,6.405674815941097,0.10790953104994117,0.00793389302150459,0.002886741783968203,0.2506562166929245,92.19,99.84,0.9237675251908809,7.810000000000002,0.1599999999999966
66,51546,0.3505774914989398,0.0023904774772067687,0.17973510310454496,93.65446943021767,99.89215298895647,0.9402513028149191,6.345530569782326,0.10784701104353189,0.00817425387680151,0.0029406016040000186,0.31990698115825655,91.11,99.68,0.9116550848470463,8.89,0.3199999999999932
67,52327,0.3508895859980858,0.0027223689608018315,0.1835721324504414,93.56737906129962,99.88665122839309,0.9376675616582696,6.432620938700381,0.11334877160690837,0.008105947713183749,0.0029066064555174228,0.2891132199883461,91.86,99.77,0.9163874571572623,8.14,0.23000000000000398
68,53108,0.35056415257472234,0.0023886421731125836,0.17836395823772372,93.71223791613316,99.90184358994878,0.9407917454608906,6.287762083866838,0.09815641005121734,0.007996635072550197,0.0029965479662463924,0.3040643378973007,91.48,99.81,0.9123845747615307,8.519999999999996,0.18999999999999773
69,53889,0.3505078738843891,0.0023682181569586644,0.17621161331745788,93.80639304577464,99.89177786891806,0.9414396267776125,6.193606954225359,0.1082221310819449,0.007934602202883192,0.002808125915041395,0.2592107998251915,92.4,99.74,0.9258465130386497,7.599999999999994,0.2600000000000051
70,54670,0.35024118118188446,0.0021395292538534207,0.17889868730390576,93.73024367797696,99.89690450944302,0.9418880012658767,6.269756322023042,0.10309549055698142,0.00780017057042213,0.0028806583137269233,0.35779573041200635,90.49,99.71,0.9083686947992486,9.510000000000005,0.29000000000000625
71,55451,0.35053007703431893,0.0024126607843611516,0.17724566374369988,93.76406700144047,99.89165282890525,0.9408016521463265,6.235932998559534,0.10834717109474923,0.008252664736122083,0.002772625844190075,0.2977365290403366,91.68,99.72,0.9145423677048818,8.319999999999993,0.28000000000000114
72,56232,0.3506027110560145,0.0023849901866058077,0.17352216171813836,93.91924165733035,99.89884262964148,0.9422873700626299,6.080758342669654,0.10115737035852135,0.008544924912179352,0.002828842515398742,0.48748482141494753,87.5,99.28,0.8781665628239834,12.5,0.7199999999999989
73,57013,0.35113656475052485,0.003135087395447012,0.17503948458178248,93.88335517365557,99.89096510883483,0.9428607772672135,6.116644826344427,0.10903489116516596,0.008234162239512061,0.003079361217037128,0.3043889037787914,91.11,99.83,0.9090147702610666,8.89,0.1700000000000017
74,57794,0.3503151819128996,0.0021478812306852256,0.16909075257453052,94.05234675096031,99.90453195022407,0.9447813109323009,5.947653249039689,0.09546804977593126,0.007991875812506221,0.0029588869422864004,0.30038191010952,91.19,99.73,0.9093608176547042,8.810000000000002,0.269999999999996
75,58575,0.35035376267915497,0.002353374234540209,0.1710517171689246,93.9730713828425,99.90059318982074,0.9434023557023932,6.026928617157495,0.09940681017926067,0.008355711675753259,0.0028064979869089307,0.27692459383010865,92.15,99.71,0.9253565880458328,7.849999999999994,0.29000000000000625
76,59356,0.3500925935947941,0.002008113299380802,0.1699219396511968,93.9882012243918,99.8994053096991,0.9445457716928611,6.011798775608199,0.10059469030089474,0.007894104453408794,0.002633293722845187,0.2997048116207123,91.44,99.68,0.9143682302466998,8.560000000000002,0.3199999999999932
