epoch,steps,training step,training data,training loss,training prec1,training prec5,training acc,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation acc,validation error1,validation error5
58,45298,0.017965415070517878,0.000617316987236697,0.22890246782580656,92.06346030729834,99.85595390524968,0.9222477807898285,7.936539692701658,0.1440460947503226,0.00797346291268707,0.0026501136220944154,0.3683692399024963,88.15,99.57,0.8786499566791315,11.849999999999994,0.4300000000000068
59,46079,0.01764085900310365,0.0006113812499101275,0.22675044986773546,92.13948463508322,99.8379481434059,0.9241118664926916,7.860515364916779,0.16205185659410404,0.007660896155484922,0.002797439599492747,0.3671171830177307,88.44,99.53,0.8840436987299143,11.560000000000002,0.46999999999999886
60,46860,0.017443322952211897,0.0005905170294142563,0.22950190265404202,92.0594590268886,99.8379481434059,0.9238029614789454,7.940540973111396,0.16205185659410404,0.007791426531068838,0.002527294644884243,0.43714703044891356,86.05,99.28,0.859282316120578,13.950000000000003,0.7199999999999989
61,47641,0.017897248420764175,0.0006142822636837538,0.2309470200927859,91.94742317541613,99.85195262483995,0.9205084252466799,8.052576824583866,0.14804737516004707,0.007872256503742972,0.0028544626418192673,0.40878193106651306,87.15,99.41,0.8727448173233592,12.849999999999994,0.5900000000000034
62,48422,0.017789782696283122,0.0006029679131111019,0.22828202181890436,91.99543854033291,99.83994878361075,0.9227659947015939,8.004561459667087,0.1600512163892489,0.007786049205026809,0.002801029545486353,0.3470510256528854,89.56,99.59,0.8953543333346872,10.439999999999998,0.4099999999999966
63,49203,0.017905442571212633,0.0005915302320570708,0.22742254715579802,92.07346350832266,99.84395006402049,0.9260824193785895,7.926536491677339,0.15604993597951022,0.007867450167419045,0.0025651940874233366,0.3683743000984192,88.31,99.43,0.8845574713021771,11.689999999999998,0.5699999999999932
64,49984,0.017479801300087902,0.0006035598383670274,0.2236875868265287,92.19150128040972,99.84795134443021,0.924728519137403,7.8084987195902755,0.15204865556978575,0.007759539185056261,0.0024294868396345978,0.4546632671356201,86.48,99.37,0.8653411826168104,13.519999999999996,0.6299999999999955
65,50765,0.01787178891874306,0.0006164155146834487,0.2229804671900144,92.20350512163893,99.85795454545455,0.9265378830819612,7.796494878361074,0.14204545454545325,0.008021992482956807,0.0026909242010420293,0.39946297168731687,87.44,99.44,0.8715319292866861,12.560000000000002,0.5600000000000023
66,51546,0.017627110707164575,0.0005768746633688406,0.22316989433330398,92.19750320102433,99.84194942381562,0.9268661888720475,7.8024967989756675,0.15805057618437957,0.00785794683322785,0.0025654780636927125,0.5597721659183502,82.76,98.91,0.8211129581469803,17.239999999999995,1.0900000000000034
67,52327,0.017494067034556526,0.0005820121105746027,0.22020503592876559,92.37956145966709,99.84395006402049,0.9257106806457281,7.620438540332913,0.15604993597951022,0.007871892042220777,0.0027932877753190934,0.41737582448720933,86.92,99.56,0.8670652886999198,13.079999999999998,0.4399999999999977
68,53108,0.018119427061874645,0.0005623659312190838,0.22208230484577512,92.19950384122919,99.84194942381562,0.9234944319056807,7.800496158770812,0.15805057618437957,0.007596851154497475,0.002607198277856134,0.38737837023735044,87.62,99.67,0.882060792754475,12.379999999999995,0.3299999999999983
69,53889,0.018051925603009368,0.0006249137175067897,0.2207562354668765,92.26552496798976,99.86395646606914,0.9245178469524825,7.734475032010238,0.13604353393085944,0.007790524488801409,0.0026845020853030455,0.35729917871952055,88.45,99.58,0.88293353654926,11.549999999999997,0.4200000000000017
70,54670,0.017481000414273192,0.0006440293315736036,0.22059378417616618,92.33154609475032,99.8379481434059,0.9272629626530062,7.668453905249677,0.16205185659410404,0.007757253707594173,0.002809870774578896,0.39883947749137877,87.68,99.52,0.8761002365839935,12.319999999999993,0.480000000000004
71,55451,0.01831917085049247,0.0005939657037908381,0.22016447259735664,92.33754801536492,99.85795454545455,0.9277729320502498,7.662451984635084,0.14204545454545325,0.00792241096496582,0.0026110038635837043,0.3820934431791306,87.96,99.65,0.8746179216996767,12.040000000000006,0.3499999999999943
72,56232,0.017752111034417734,0.0005996514221464931,0.22269123032326582,92.30753841229193,99.85395326504481,0.9268656520379756,7.692461587708067,0.14604673495519194,0.007859585391488046,0.002550427321415798,0.4195716238975525,87.39,99.3,0.8726232786705681,12.61,0.7000000000000028
73,57013,0.017952470559622048,0.0006267691696499129,0.2169665571507281,92.39756722151088,99.83394686299616,0.925401896924453,7.602432778489117,0.16605313700384272,0.007962263313828,0.002608681939969397,0.33789084753990173,89.03,99.67,0.8895707290172442,10.969999999999999,0.3299999999999983
